time	V(vctrl)	V(vee)	V(vo)	V(vs)
4.280038709902488e-04	0.000000e+00	2.400000e+01	9.273159e+00	1.335905e+01
4.280050869146840e-04	0.000000e+00	2.400000e+01	9.273164e+00	1.120350e+01
4.280069276873381e-04	0.000000e+00	2.400000e+01	9.273170e+00	7.829318e+00
4.280090114661627e-04	0.000000e+00	2.400000e+01	9.273177e+00	4.438706e+00
4.280111555276976e-04	0.000000e+00	2.400000e+01	9.273184e+00	1.719672e+00
4.280126423979068e-04	0.000000e+00	2.400000e+01	9.273190e+00	3.134666e-01
4.280136642901579e-04	0.000000e+00	2.400000e+01	9.273192e+00	-3.501449e-01
4.280141119990817e-04	0.000000e+00	2.400000e+01	9.273194e+00	-4.351047e-01
4.280146080094301e-04	0.000000e+00	2.400000e+01	9.273196e+00	-4.348245e-01
4.280149033568902e-04	0.000000e+00	2.400000e+01	9.273197e+00	-4.412944e-01
4.280153053252001e-04	0.000000e+00	2.400000e+01	9.273198e+00	-4.393938e-01
4.280158589046517e-04	0.000000e+00	2.400000e+01	9.273200e+00	-4.420838e-01
4.280164348043920e-04	0.000000e+00	2.400000e+01	9.273202e+00	-4.401091e-01
4.280174263769339e-04	0.000000e+00	2.400000e+01	9.273206e+00	-4.414700e-01
4.280186084747986e-04	0.000000e+00	2.400000e+01	9.273210e+00	-4.395119e-01
4.280204535362566e-04	0.000000e+00	2.400000e+01	9.273215e+00	-4.403467e-01
4.280230853190357e-04	0.000000e+00	2.400000e+01	9.273225e+00	-4.381867e-01
4.280268931514289e-04	0.000000e+00	2.400000e+01	9.273237e+00	-4.386123e-01
4.280326746162343e-04	0.000000e+00	2.400000e+01	9.273257e+00	-4.361538e-01
4.280410374495518e-04	0.000000e+00	2.400000e+01	9.273285e+00	-4.364067e-01
4.280529721002624e-04	0.000000e+00	2.400000e+01	9.273325e+00	-4.341000e-01
4.280638752844519e-04	0.000000e+00	2.400000e+01	9.273360e+00	-4.349804e-01
4.280772930775726e-04	0.000000e+00	2.400000e+01	9.273405e+00	-4.332536e-01
4.280917630990057e-04	0.000000e+00	2.400000e+01	9.273452e+00	-4.343508e-01
4.281122979601362e-04	0.000000e+00	2.400000e+01	9.273519e+00	-4.327239e-01
4.281372890663421e-04	0.000000e+00	2.400000e+01	9.273598e+00	-4.337861e-01
4.281767192630935e-04	0.000000e+00	2.400000e+01	9.273721e+00	-4.319966e-01
4.282349706164958e-04	0.000000e+00	2.400000e+01	9.273896e+00	-4.327154e-01
4.283514733233005e-04	0.000000e+00	2.400000e+01	9.274229e+00	-4.300326e-01
4.285844787369098e-04	0.000000e+00	2.400000e+01	9.274814e+00	-4.288180e-01
4.290504895641287e-04	0.000000e+00	2.400000e+01	9.275668e+00	-4.217714e-01
4.295505554042691e-04	0.000000e+00	2.400000e+01	9.276115e+00	-4.172139e-01
4.300483168057673e-04	0.000000e+00	2.400000e+01	9.276079e+00	-4.085997e-01
4.301208014775063e-04	0.000000e+00	2.400000e+01	9.276030e+00	-4.086174e-01
4.302657708209843e-04	0.000000e+00	2.400000e+01	9.275908e+00	-4.065515e-01
4.303020131568539e-04	0.000000e+00	2.400000e+01	9.275870e+00	-4.060247e-01
4.303744978285929e-04	0.000000e+00	2.400000e+01	9.275789e+00	-4.049642e-01
4.305194671720709e-04	0.000000e+00	2.400000e+01	9.275597e+00	-4.028029e-01
4.305239974640546e-04	0.000000e+00	2.400000e+01	9.275590e+00	-4.027344e-01
4.305330580480220e-04	0.000000e+00	2.400000e+01	9.275577e+00	-4.025973e-01
4.305511792159567e-04	0.000000e+00	2.400000e+01	9.275550e+00	-4.023224e-01
4.305517455024546e-04	0.000000e+00	2.400000e+01	9.275549e+00	-4.023139e-01
4.305528780754505e-04	0.000000e+00	2.400000e+01	9.275547e+00	-4.022966e-01
4.305557095079402e-04	0.000000e+00	2.400000e+01	9.275542e+00	-4.022536e-01
4.305568420809361e-04	0.000000e+00	2.400000e+01	9.275540e+00	-4.022364e-01
4.305576461292172e-04	0.000000e+00	2.400000e+01	9.275539e+00	-4.022242e-01
4.305582867691450e-04	0.000000e+00	2.400000e+01	9.275538e+00	-4.022144e-01
4.305586590554668e-04	0.000000e+00	2.400000e+01	9.275538e+00	-4.022087e-01
4.305588930849397e-04	0.000000e+00	2.400000e+01	9.275537e+00	-4.022052e-01
4.305591908302638e-04	0.000000e+00	2.400000e+01	9.275537e+00	-4.022006e-01
4.305594035079517e-04	0.000000e+00	2.400000e+01	9.275537e+00	-4.021974e-01
4.305596655001947e-04	0.000000e+00	2.400000e+01	9.275537e+00	-4.021934e-01
4.305600567086339e-04	0.000000e+00	2.400000e+01	9.275536e+00	-4.021875e-01
4.305604525833761e-04	0.000000e+00	2.400000e+01	9.275536e+00	-4.021814e-01
4.305609719394349e-04	0.000000e+00	2.400000e+01	9.275535e+00	-4.021735e-01
4.305614925028962e-04	0.000000e+00	2.400000e+01	9.275534e+00	-4.021656e-01
4.305620310546940e-04	0.000000e+00	2.400000e+01	9.275533e+00	-4.021574e-01
4.305630782210758e-04	0.000000e+00	2.400000e+01	9.275531e+00	-4.021415e-01
4.305642358013414e-04	0.000000e+00	2.400000e+01	9.275529e+00	-4.021239e-01
4.305649444058346e-04	0.000000e+00	2.400000e+01	9.275528e+00	-4.021131e-01
4.305652108285360e-04	0.000000e+00	2.400000e+01	9.275528e+00	-4.021090e-01
4.305653781251887e-04	0.000000e+00	2.400000e+01	9.275528e+00	-4.021065e-01
4.305655065588762e-04	0.000000e+00	2.400000e+01	9.275527e+00	-4.021045e-01
4.305656522446794e-04	0.000000e+00	2.400000e+01	9.275527e+00	-4.021023e-01
4.305659436162862e-04	0.000000e+00	2.400000e+01	9.275527e+00	-4.020979e-01
4.305664064967916e-04	0.000000e+00	2.400000e+01	9.275526e+00	-4.020908e-01
4.305673322578026e-04	0.000000e+00	2.400000e+01	9.275524e+00	-4.020767e-01
4.305690454323007e-04	0.000000e+00	2.400000e+01	9.275522e+00	-4.020506e-01
4.305724717812969e-04	0.000000e+00	2.400000e+01	9.275517e+00	-4.019983e-01
4.305767231113299e-04	0.000000e+00	2.400000e+01	9.275510e+00	-4.019335e-01
4.305838761015268e-04	0.000000e+00	2.400000e+01	9.275498e+00	-4.018242e-01
4.305981820819206e-04	0.000000e+00	2.400000e+01	9.275476e+00	-4.016053e-01
4.306267940427082e-04	0.000000e+00	2.400000e+01	9.275429e+00	-4.011657e-01
4.306840179642837e-04	0.000000e+00	2.400000e+01	9.275330e+00	-4.002793e-01
4.307984658074343e-04	0.000000e+00	2.400000e+01	9.275112e+00	-3.984769e-01
4.308270777682219e-04	0.000000e+00	2.400000e+01	9.275054e+00	-3.980199e-01
4.308843016897974e-04	0.000000e+00	2.400000e+01	9.274933e+00	-3.970981e-01
4.308879392396180e-04	0.000000e+00	2.400000e+01	9.274924e+00	-3.970391e-01
4.308952143392594e-04	0.000000e+00	2.400000e+01	9.274909e+00	-3.969210e-01
4.308970331141698e-04	0.000000e+00	2.400000e+01	9.274904e+00	-3.968915e-01
4.309006706639904e-04	0.000000e+00	2.400000e+01	9.274897e+00	-3.968324e-01
4.309025384745236e-04	0.000000e+00	2.400000e+01	9.274893e+00	-3.968020e-01
4.309051665349754e-04	0.000000e+00	2.400000e+01	9.274887e+00	-3.967592e-01
4.309069309446347e-04	0.000000e+00	2.400000e+01	9.274882e+00	-3.967305e-01
4.309089291227740e-04	0.000000e+00	2.400000e+01	9.274879e+00	-3.966980e-01
4.309108944846819e-04	0.000000e+00	2.400000e+01	9.274874e+00	-3.966660e-01
4.309131624436835e-04	0.000000e+00	2.400000e+01	9.274869e+00	-3.966290e-01
4.309155842903757e-04	0.000000e+00	2.400000e+01	9.274863e+00	-3.965895e-01
4.309182566422638e-04	0.000000e+00	2.400000e+01	9.274858e+00	-3.965459e-01
4.309212923177094e-04	0.000000e+00	2.400000e+01	9.274851e+00	-3.964964e-01
4.309246556820933e-04	0.000000e+00	2.400000e+01	9.274843e+00	-3.964415e-01
4.309284265896327e-04	0.000000e+00	2.400000e+01	9.274835e+00	-3.963798e-01
4.309325844594912e-04	0.000000e+00	2.400000e+01	9.274825e+00	-3.963118e-01
4.309375149937149e-04	0.000000e+00	2.400000e+01	9.274814e+00	-3.962311e-01
4.309436591251818e-04	0.000000e+00	2.400000e+01	9.274800e+00	-3.961304e-01
4.309518554802693e-04	0.000000e+00	2.400000e+01	9.274781e+00	-3.959958e-01
4.309545933805971e-04	0.000000e+00	2.400000e+01	9.274775e+00	-3.959508e-01
4.309558189493864e-04	0.000000e+00	2.400000e+01	9.274772e+00	-3.959306e-01
4.309567113615731e-04	0.000000e+00	2.400000e+01	9.274770e+00	-3.959160e-01
4.309572943503902e-04	0.000000e+00	2.400000e+01	9.274769e+00	-3.959064e-01
4.309577653872868e-04	0.000000e+00	2.400000e+01	9.274768e+00	-3.958986e-01
4.309582304953567e-04	0.000000e+00	2.400000e+01	9.274767e+00	-3.958910e-01
4.309587141425738e-04	0.000000e+00	2.400000e+01	9.274765e+00	-3.958830e-01
4.309588857178788e-04	0.000000e+00	2.400000e+01	9.274765e+00	-3.958802e-01
4.309591038911241e-04	0.000000e+00	2.400000e+01	9.274764e+00	-3.958766e-01
4.309593372941131e-04	0.000000e+00	2.400000e+01	9.274764e+00	-3.958728e-01
4.309597186247780e-04	0.000000e+00	2.400000e+01	9.274763e+00	-3.958665e-01
4.309601689488935e-04	0.000000e+00	2.400000e+01	9.274762e+00	-3.958591e-01
4.309608736759066e-04	0.000000e+00	2.400000e+01	9.274760e+00	-3.958475e-01
4.309615484396714e-04	0.000000e+00	2.400000e+01	9.274759e+00	-3.958364e-01
4.309628979672008e-04	0.000000e+00	2.400000e+01	9.274755e+00	-3.958142e-01
4.309647951093979e-04	0.000000e+00	2.400000e+01	9.274752e+00	-3.957829e-01
4.309672290837205e-04	0.000000e+00	2.400000e+01	9.274746e+00	-3.957428e-01
4.309698947347845e-04	0.000000e+00	2.400000e+01	9.274739e+00	-3.956988e-01
4.309740489384299e-04	0.000000e+00	2.400000e+01	9.274730e+00	-3.956303e-01
4.309788599057003e-04	0.000000e+00	2.400000e+01	9.274718e+00	-3.955508e-01
4.309859175316659e-04	0.000000e+00	2.400000e+01	9.274702e+00	-3.954341e-01
4.309983529646418e-04	0.000000e+00	2.400000e+01	9.274673e+00	-3.952280e-01
4.310168225104816e-04	0.000000e+00	2.400000e+01	9.274628e+00	-3.949210e-01
4.310537616021611e-04	0.000000e+00	2.400000e+01	9.274536e+00	-3.943032e-01
4.311276397855205e-04	0.000000e+00	2.400000e+01	9.274346e+00	-3.930526e-01
4.312753961522391e-04	0.000000e+00	2.400000e+01	9.273935e+00	-3.904884e-01
4.313105176709522e-04	0.000000e+00	2.400000e+01	9.273830e+00	-3.898660e-01
4.313116152184120e-04	0.000000e+00	2.400000e+01	9.273827e+00	-3.898464e-01
4.313138103133316e-04	0.000000e+00	2.400000e+01	9.273820e+00	-3.898074e-01
4.313143590870614e-04	0.000000e+00	2.400000e+01	9.273819e+00	-3.897976e-01
4.313154566345213e-04	0.000000e+00	2.400000e+01	9.273815e+00	-3.897780e-01
4.313162357938566e-04	0.000000e+00	2.400000e+01	9.273813e+00	-3.897642e-01
4.313167655528121e-04	0.000000e+00	2.400000e+01	9.273811e+00	-3.897547e-01
4.313172454474795e-04	0.000000e+00	2.400000e+01	9.273809e+00	-3.897462e-01
4.313174807093220e-04	0.000000e+00	2.400000e+01	9.273809e+00	-3.897420e-01
4.313176683667561e-04	0.000000e+00	2.400000e+01	9.273808e+00	-3.897386e-01
4.313178755526981e-04	0.000000e+00	2.400000e+01	9.273808e+00	-3.897349e-01
4.313181545185041e-04	0.000000e+00	2.400000e+01	9.273808e+00	-3.897299e-01
4.313186944504498e-04	0.000000e+00	2.400000e+01	9.273806e+00	-3.897203e-01
4.313197743143410e-04	0.000000e+00	2.400000e+01	9.273802e+00	-3.897011e-01
4.313207843870391e-04	0.000000e+00	2.400000e+01	9.273799e+00	-3.896830e-01
4.313211377116684e-04	0.000000e+00	2.400000e+01	9.273798e+00	-3.896767e-01
4.313218041038123e-04	0.000000e+00	2.400000e+01	9.273796e+00	-3.896649e-01
4.313227902671989e-04	0.000000e+00	2.400000e+01	9.273793e+00	-3.896472e-01
4.313230271932483e-04	0.000000e+00	2.400000e+01	9.273792e+00	-3.896430e-01
4.313231900081541e-04	0.000000e+00	2.400000e+01	9.273792e+00	-3.896401e-01
4.313233028974525e-04	0.000000e+00	2.400000e+01	9.273791e+00	-3.896381e-01
4.313234391567524e-04	0.000000e+00	2.400000e+01	9.273791e+00	-3.896357e-01
4.313235823302358e-04	0.000000e+00	2.400000e+01	9.273790e+00	-3.896331e-01
4.313238686772030e-04	0.000000e+00	2.400000e+01	9.273789e+00	-3.896280e-01
4.313244413711374e-04	0.000000e+00	2.400000e+01	9.273788e+00	-3.896178e-01
4.313254200300877e-04	0.000000e+00	2.400000e+01	9.273786e+00	-3.896003e-01
4.313271398271327e-04	0.000000e+00	2.400000e+01	9.273780e+00	-3.895696e-01
4.313305794212228e-04	0.000000e+00	2.400000e+01	9.273769e+00	-3.895081e-01
4.313362564953456e-04	0.000000e+00	2.400000e+01	9.273752e+00	-3.894065e-01
4.313472522469621e-04	0.000000e+00	2.400000e+01	9.273719e+00	-3.892094e-01
4.313692437501952e-04	0.000000e+00	2.400000e+01	9.273651e+00	-3.888135e-01
4.315011927695934e-04	0.000000e+00	2.400000e+01	9.273224e+00	-3.863926e-01
4.316771247954577e-04	0.000000e+00	2.400000e+01	9.272602e+00	-3.830345e-01
4.317009999999996e-04	0.000000e+00	2.400000e+01	9.272513e+00	-3.825664e-01
4.317010999999996e-04	2.400000e+00	2.400000e+01	9.272513e+00	-3.670964e-01
4.317012999999997e-04	7.200000e+00	2.400000e+01	9.272512e+00	-3.017972e-01
4.317014805567639e-04	1.153336e+01	2.400000e+01	9.272511e+00	-1.672083e-01
4.317016735844335e-04	1.616603e+01	2.400000e+01	9.272511e+00	8.446116e-02
4.317019302601374e-04	2.232624e+01	2.400000e+01	9.272510e+00	6.108450e-01
4.317019999999995e-04	2.400000e+01	2.400000e+01	9.272510e+00	7.939097e-01
4.317020069739858e-04	2.400000e+01	2.400000e+01	9.272510e+00	8.130385e-01
4.317020209219581e-04	2.400000e+01	2.400000e+01	9.272510e+00	8.515122e-01
4.317020488179030e-04	2.400000e+01	2.400000e+01	9.272510e+00	9.288449e-01
4.317021046097928e-04	2.400000e+01	2.400000e+01	9.272510e+00	1.083192e+00
4.317022161935721e-04	2.400000e+01	2.400000e+01	9.272509e+00	1.385430e+00
4.317024393611308e-04	2.400000e+01	2.400000e+01	9.272508e+00	1.959541e+00
4.317028856962483e-04	2.400000e+01	2.400000e+01	9.272507e+00	3.007509e+00
4.317034153640462e-04	2.400000e+01	2.400000e+01	9.272505e+00	4.110312e+00
4.317042103125644e-04	2.400000e+01	2.400000e+01	9.272501e+00	5.540963e+00
4.317053079257369e-04	2.400000e+01	2.400000e+01	9.272497e+00	7.140625e+00
4.317064444059381e-04	2.400000e+01	2.400000e+01	9.272493e+00	9.807922e+00
4.317076558443874e-04	2.400000e+01	2.400000e+01	9.272489e+00	1.335038e+01
4.317084198513857e-04	2.400000e+01	2.400000e+01	9.272486e+00	1.459884e+01
4.317093215734382e-04	2.400000e+01	2.400000e+01	9.272482e+00	1.531969e+01
4.317101093810160e-04	2.400000e+01	2.400000e+01	9.272479e+00	1.591487e+01
4.317109955986151e-04	2.400000e+01	2.400000e+01	9.272476e+00	1.657145e+01
4.317127680338135e-04	2.400000e+01	2.400000e+01	9.272470e+00	1.744501e+01
4.317143801066236e-04	2.400000e+01	2.400000e+01	9.272463e+00	1.792919e+01
4.317164325844968e-04	2.400000e+01	2.400000e+01	9.272455e+00	1.839882e+01
4.317183131547434e-04	2.400000e+01	2.400000e+01	9.272449e+00	1.871708e+01
4.317213948247776e-04	2.400000e+01	2.400000e+01	9.272437e+00	1.905223e+01
4.317248065680583e-04	2.400000e+01	2.400000e+01	9.272425e+00	1.931666e+01
4.317280700131862e-04	2.400000e+01	2.400000e+01	9.272412e+00	1.948054e+01
4.317324558311794e-04	2.400000e+01	2.400000e+01	9.272396e+00	1.964037e+01
4.317370893181132e-04	2.400000e+01	2.400000e+01	9.272379e+00	1.975176e+01
4.317429789115548e-04	2.400000e+01	2.400000e+01	9.272357e+00	1.985182e+01
4.317514208423601e-04	2.400000e+01	2.400000e+01	9.272326e+00	1.993735e+01
4.317603812754491e-04	2.400000e+01	2.400000e+01	9.272293e+00	1.999667e+01
4.317699932032662e-04	2.400000e+01	2.400000e+01	9.272258e+00	2.002979e+01
4.317801322805200e-04	2.400000e+01	2.400000e+01	9.272222e+00	2.005748e+01
4.317902703033323e-04	2.400000e+01	2.400000e+01	9.272185e+00	2.006799e+01
4.318002853153722e-04	2.400000e+01	2.400000e+01	9.272149e+00	2.008145e+01
4.318110548887746e-04	2.400000e+01	2.400000e+01	9.272111e+00	2.008304e+01
4.318208112300964e-04	2.400000e+01	2.400000e+01	9.272077e+00	2.009099e+01
4.318318819243373e-04	2.400000e+01	2.400000e+01	9.272038e+00	2.008874e+01
4.318415896672801e-04	2.400000e+01	2.400000e+01	9.272004e+00	2.009445e+01
4.318529942810283e-04	2.400000e+01	2.400000e+01	9.271965e+00	2.009067e+01
4.318641343433864e-04	2.400000e+01	2.400000e+01	9.271926e+00	2.009534e+01
4.318750732329602e-04	2.400000e+01	2.400000e+01	9.271889e+00	2.009099e+01
4.318864876666738e-04	2.400000e+01	2.400000e+01	9.271851e+00	2.009503e+01
4.318948056971251e-04	2.400000e+01	2.400000e+01	9.271822e+00	2.009069e+01
4.319041570190964e-04	2.400000e+01	2.400000e+01	9.271791e+00	2.009442e+01
4.319104577012050e-04	2.400000e+01	2.400000e+01	9.271770e+00	2.009029e+01
4.319160114063800e-04	2.400000e+01	2.400000e+01	9.271751e+00	2.009389e+01
4.319207733603462e-04	2.400000e+01	2.400000e+01	9.271736e+00	2.008998e+01
4.319257086285082e-04	2.400000e+01	2.400000e+01	9.271720e+00	2.009348e+01
4.319313766105611e-04	2.400000e+01	2.400000e+01	9.271701e+00	2.008959e+01
4.319402041619842e-04	2.400000e+01	2.400000e+01	9.271672e+00	2.009290e+01
4.319490138672505e-04	2.400000e+01	2.400000e+01	9.271644e+00	2.008887e+01
4.319582742991560e-04	2.400000e+01	2.400000e+01	9.271613e+00	2.009215e+01
4.319675452178326e-04	2.400000e+01	2.400000e+01	9.271584e+00	2.008811e+01
4.319775691061381e-04	2.400000e+01	2.400000e+01	9.271552e+00	2.009133e+01
4.319876335576454e-04	2.400000e+01	2.400000e+01	9.271520e+00	2.008727e+01
4.319995045076711e-04	2.400000e+01	2.400000e+01	9.271482e+00	2.009038e+01
4.320124580050853e-04	2.400000e+01	2.400000e+01	9.271442e+00	2.008623e+01
4.320296845773267e-04	2.400000e+01	2.400000e+01	9.271389e+00	2.008909e+01
4.320508348662111e-04	2.400000e+01	2.400000e+01	9.271325e+00	2.008461e+01
4.320851968313780e-04	2.400000e+01	2.400000e+01	9.271222e+00	2.008672e+01
4.321305539627639e-04	2.400000e+01	2.400000e+01	9.271091e+00	2.008124e+01
4.322212682255353e-04	2.400000e+01	2.400000e+01	9.270842e+00	2.008098e+01
4.324026967510782e-04	2.400000e+01	2.400000e+01	9.270396e+00	2.006988e+01
4.327655538021642e-04	2.400000e+01	2.400000e+01	9.269719e+00	2.005861e+01
4.332150402285176e-04	2.400000e+01	2.400000e+01	9.269275e+00	2.003716e+01
4.336509974065981e-04	2.400000e+01	2.400000e+01	9.269259e+00	2.002378e+01
4.341435769836741e-04	2.400000e+01	2.400000e+01	9.269733e+00	2.000152e+01
4.342667218779430e-04	2.400000e+01	2.400000e+01	9.269949e+00	1.999869e+01
4.342924599313638e-04	2.400000e+01	2.400000e+01	9.269996e+00	1.999772e+01
4.343439360382053e-04	2.400000e+01	2.400000e+01	9.270092e+00	1.999581e+01
4.343568050649157e-04	2.400000e+01	2.400000e+01	9.270117e+00	1.999533e+01
4.343825431183364e-04	2.400000e+01	2.400000e+01	9.270167e+00	1.999437e+01
4.343889776316917e-04	2.400000e+01	2.400000e+01	9.270181e+00	1.999413e+01
4.344018466584021e-04	2.400000e+01	2.400000e+01	9.270206e+00	1.999365e+01
4.344050639150797e-04	2.400000e+01	2.400000e+01	9.270213e+00	1.999353e+01
4.344114984284350e-04	2.400000e+01	2.400000e+01	9.270226e+00	1.999329e+01
4.344131070567738e-04	2.400000e+01	2.400000e+01	9.270230e+00	1.999323e+01
4.344163243134515e-04	2.400000e+01	2.400000e+01	9.270237e+00	1.999311e+01
4.344227588268068e-04	2.400000e+01	2.400000e+01	9.270250e+00	1.999287e+01
4.344252747279628e-04	2.400000e+01	2.400000e+01	9.270255e+00	1.999278e+01
4.344275644427606e-04	2.400000e+01	2.400000e+01	9.270260e+00	1.999270e+01
4.344300280119573e-04	2.400000e+01	2.400000e+01	9.270266e+00	1.999261e+01
4.344323188947665e-04	2.400000e+01	2.400000e+01	9.270270e+00	1.999252e+01
4.344350099899274e-04	2.400000e+01	2.400000e+01	9.270276e+00	1.999242e+01
4.344377577522251e-04	2.400000e+01	2.400000e+01	9.270282e+00	1.999232e+01
4.344414844813485e-04	2.400000e+01	2.400000e+01	9.270289e+00	1.999218e+01
4.344452358203247e-04	2.400000e+01	2.400000e+01	9.270298e+00	1.999204e+01
4.344499422421037e-04	2.400000e+01	2.400000e+01	9.270308e+00	1.999187e+01
4.344554538507305e-04	2.400000e+01	2.400000e+01	9.270320e+00	1.999166e+01
4.344607134408353e-04	2.400000e+01	2.400000e+01	9.270331e+00	1.999147e+01
4.344689976678517e-04	2.400000e+01	2.400000e+01	9.270349e+00	1.999116e+01
4.344703284240444e-04	2.400000e+01	2.400000e+01	9.270352e+00	1.999111e+01
4.344729899364299e-04	2.400000e+01	2.400000e+01	9.270358e+00	1.999101e+01
4.344738733652019e-04	2.400000e+01	2.400000e+01	9.270360e+00	1.999098e+01
4.344749012852643e-04	2.400000e+01	2.400000e+01	9.270362e+00	1.999094e+01
4.344754287337030e-04	2.400000e+01	2.400000e+01	9.270363e+00	1.999092e+01
4.344758906675826e-04	2.400000e+01	2.400000e+01	9.270364e+00	1.999090e+01
4.344764659456012e-04	2.400000e+01	2.400000e+01	9.270366e+00	1.999088e+01
4.344766637301943e-04	2.400000e+01	2.400000e+01	9.270366e+00	1.999088e+01
4.344770748646663e-04	2.400000e+01	2.400000e+01	9.270367e+00	1.999086e+01
4.344774940832536e-04	2.400000e+01	2.400000e+01	9.270368e+00	1.999084e+01
4.344779292201409e-04	2.400000e+01	2.400000e+01	9.270369e+00	1.999083e+01
4.344785298023943e-04	2.400000e+01	2.400000e+01	9.270370e+00	1.999081e+01
4.344791763508577e-04	2.400000e+01	2.400000e+01	9.270371e+00	1.999078e+01
4.344802847875066e-04	2.400000e+01	2.400000e+01	9.270374e+00	1.999074e+01
4.344825016608044e-04	2.400000e+01	2.400000e+01	9.270379e+00	1.999066e+01
4.344846398278083e-04	2.400000e+01	2.400000e+01	9.270384e+00	1.999058e+01
4.344874815999222e-04	2.400000e+01	2.400000e+01	9.270390e+00	1.999047e+01
4.344908797339990e-04	2.400000e+01	2.400000e+01	9.270397e+00	1.999035e+01
4.344963774116852e-04	2.400000e+01	2.400000e+01	9.270410e+00	1.999014e+01
4.345021291567602e-04	2.400000e+01	2.400000e+01	9.270423e+00	1.998993e+01
4.345136326469104e-04	2.400000e+01	2.400000e+01	9.270449e+00	1.998951e+01
4.351399999999999e-04	2.400000e+01	2.400000e+01	9.272299e+00	1.996661e+01
4.351400999999999e-04	2.160000e+01	2.400000e+01	9.272300e+00	1.992943e+01
4.351403000000000e-04	1.680000e+01	2.400000e+01	9.272301e+00	1.977368e+01
4.351404418721570e-04	1.339507e+01	2.400000e+01	9.272301e+00	1.956826e+01
4.351405870078929e-04	9.911811e+00	2.400000e+01	9.272302e+00	1.929735e+01
4.351408038601122e-04	4.707357e+00	2.400000e+01	9.272303e+00	1.881701e+01
4.351409999999998e-04	2.224201e-09	2.400000e+01	9.272303e+00	1.831277e+01
4.351410588419660e-04	0.000000e+00	2.400000e+01	9.272303e+00	1.815468e+01
4.351411372979211e-04	0.000000e+00	2.400000e+01	9.272304e+00	1.795228e+01
4.351412942098312e-04	0.000000e+00	2.400000e+01	9.272304e+00	1.757728e+01
4.351416080336512e-04	0.000000e+00	2.400000e+01	9.272305e+00	1.692435e+01
4.351422135887031e-04	0.000000e+00	2.400000e+01	9.272307e+00	1.589202e+01
4.351428804379792e-04	0.000000e+00	2.400000e+01	9.272309e+00	1.489266e+01
4.351438738398341e-04	0.000000e+00	2.400000e+01	9.272313e+00	1.331635e+01
4.351450923844120e-04	0.000000e+00	2.400000e+01	9.272318e+00	1.114219e+01
4.351469327925331e-04	0.000000e+00	2.400000e+01	9.272325e+00	7.749968e+00
4.351490172310379e-04	0.000000e+00	2.400000e+01	9.272332e+00	4.343514e+00
4.351511789904444e-04	0.000000e+00	2.400000e+01	9.272340e+00	1.598319e+00
4.351526605823719e-04	0.000000e+00	2.400000e+01	9.272346e+00	2.053951e-01
4.351536388695510e-04	0.000000e+00	2.400000e+01	9.272348e+00	-3.769188e-01
4.351541312384362e-04	0.000000e+00	2.400000e+01	9.272350e+00	-4.419210e-01
4.351546037678728e-04	0.000000e+00	2.400000e+01	9.272352e+00	-4.361732e-01
4.351549775431249e-04	0.000000e+00	2.400000e+01	9.272353e+00	-4.439951e-01
4.351553921390584e-04	0.000000e+00	2.400000e+01	9.272355e+00	-4.407813e-01
4.351559424943239e-04	0.000000e+00	2.400000e+01	9.272357e+00	-4.438866e-01
4.351565370830769e-04	0.000000e+00	2.400000e+01	9.272359e+00	-4.413411e-01
4.351574201488107e-04	0.000000e+00	2.400000e+01	9.272363e+00	-4.431269e-01
4.351585187955154e-04	0.000000e+00	2.400000e+01	9.272367e+00	-4.408281e-01
4.351600846304001e-04	0.000000e+00	2.400000e+01	9.272372e+00	-4.420527e-01
4.351622728529208e-04	0.000000e+00	2.400000e+01	9.272380e+00	-4.396892e-01
4.351653331231768e-04	0.000000e+00	2.400000e+01	9.272391e+00	-4.404952e-01
4.351697648005148e-04	0.000000e+00	2.400000e+01	9.272407e+00	-4.379030e-01
4.351760422092556e-04	0.000000e+00	2.400000e+01	9.272429e+00	-4.384582e-01
4.351851164393172e-04	0.000000e+00	2.400000e+01	9.272462e+00	-4.358357e-01
4.351968170537665e-04	0.000000e+00	2.400000e+01	9.272503e+00	-4.366705e-01
4.352083993456322e-04	0.000000e+00	2.400000e+01	9.272544e+00	-4.346194e-01
4.352221244401701e-04	0.000000e+00	2.400000e+01	9.272593e+00	-4.359003e-01
4.352380428888300e-04	0.000000e+00	2.400000e+01	9.272648e+00	-4.340474e-01
4.352596656335644e-04	0.000000e+00	2.400000e+01	9.272722e+00	-4.353716e-01
4.352880731123190e-04	0.000000e+00	2.400000e+01	9.272818e+00	-4.334596e-01
4.353315855413257e-04	0.000000e+00	2.400000e+01	9.272963e+00	-4.345836e-01
4.354038286960436e-04	0.000000e+00	2.400000e+01	9.273194e+00	-4.321803e-01
4.355483150054796e-04	0.000000e+00	2.400000e+01	9.273626e+00	-4.322272e-01
4.358372876243515e-04	0.000000e+00	2.400000e+01	9.274370e+00	-4.272377e-01
4.364152328620954e-04	0.000000e+00	2.400000e+01	9.275371e+00	-4.222472e-01
4.369540696763541e-04	0.000000e+00	2.400000e+01	9.275720e+00	-4.132479e-01
4.370790696763540e-04	0.000000e+00	2.400000e+01	9.275705e+00	-4.127252e-01
4.373290696763541e-04	0.000000e+00	2.400000e+01	9.275615e+00	-4.092952e-01
