time	V(vo)
1.002752752617046e-03	7.271472e+00
1.002752752617066e-03	7.271472e+00
1.002752752617076e-03	7.271472e+00
1.002752752617096e-03	7.271472e+00
1.002752752617106e-03	7.271472e+00
1.002752752617126e-03	7.271472e+00
1.002752752617165e-03	7.271472e+00
1.002752752617175e-03	7.271472e+00
1.002752752617195e-03	7.271472e+00
1.002752752617205e-03	7.271472e+00
1.002752752617215e-03	7.271472e+00
1.002752752617235e-03	7.271472e+00
1.002752752617245e-03	7.271472e+00
1.002752752617255e-03	7.271472e+00
1.002752752617275e-03	7.271472e+00
1.002752752617315e-03	7.271472e+00
1.002752752617395e-03	7.271472e+00
1.002752752617415e-03	7.271472e+00
1.002752752617425e-03	7.271472e+00
1.002752752617445e-03	7.271472e+00
1.002752752617485e-03	7.271472e+00
1.002752752617495e-03	7.271472e+00
1.002752752617515e-03	7.271472e+00
1.002752752617555e-03	7.271472e+00
1.002752752617565e-03	7.271472e+00
1.002752752617575e-03	7.271472e+00
1.002752752617595e-03	7.271472e+00
1.002752752617634e-03	7.271472e+00
1.002752752617644e-03	7.271472e+00
1.002752752617654e-03	7.271472e+00
1.002752752617664e-03	7.271472e+00
1.002752752617684e-03	7.271472e+00
1.002752752617724e-03	7.271472e+00
1.002752752617734e-03	7.271472e+00
1.002752752617744e-03	7.271472e+00
1.002752752617754e-03	7.271472e+00
1.002752752617764e-03	7.271472e+00
1.002752752617774e-03	7.271472e+00
1.002752752617794e-03	7.271472e+00
1.002752752617834e-03	7.271472e+00
1.002752752617914e-03	7.271472e+00
1.002752752617924e-03	7.271472e+00
1.002752752617944e-03	7.271472e+00
1.002752752617954e-03	7.271472e+00
1.002752752617974e-03	7.271472e+00
1.002752752618014e-03	7.271472e+00
1.002752752618024e-03	7.271472e+00
1.002752752618034e-03	7.271472e+00
1.002752752618044e-03	7.271472e+00
1.002752752618064e-03	7.271472e+00
1.002752752618103e-03	7.271472e+00
1.002752752618183e-03	7.271472e+00
1.002752752618343e-03	7.271472e+00
1.002752752618383e-03	7.271472e+00
1.002752752618393e-03	7.271472e+00
1.002752752618403e-03	7.271472e+00
1.002752752618413e-03	7.271472e+00
1.002752752618433e-03	7.271472e+00
1.002752752618443e-03	7.271472e+00
1.002752752618453e-03	7.271472e+00
1.002752752618473e-03	7.271472e+00
1.002752752618483e-03	7.271472e+00
1.002752752618503e-03	7.271472e+00
1.002752752618513e-03	7.271472e+00
1.002752752618533e-03	7.271472e+00
1.002752752618543e-03	7.271472e+00
1.002752752618553e-03	7.271472e+00
1.002752752618563e-03	7.271472e+00
1.002752752618583e-03	7.271472e+00
1.002752752618623e-03	7.271472e+00
1.002752752618633e-03	7.271472e+00
1.002752752618643e-03	7.271472e+00
1.002752752618663e-03	7.271472e+00
1.002752752618673e-03	7.271472e+00
1.002752752618683e-03	7.271472e+00
1.002752752618693e-03	7.271472e+00
1.002752752618713e-03	7.271472e+00
1.002752752618723e-03	7.271472e+00
1.002752752618733e-03	7.271472e+00
1.002752752618742e-03	7.271472e+00
1.002752752618752e-03	7.271472e+00
1.002752752618762e-03	7.271472e+00
1.002752752618782e-03	7.271472e+00
1.002752752618792e-03	7.271472e+00
1.002752752618812e-03	7.271472e+00
1.002752752618852e-03	7.271472e+00
1.002752752618862e-03	7.271472e+00
1.002752752618882e-03	7.271472e+00
1.002752752618922e-03	7.271472e+00
1.002752752619002e-03	7.271472e+00
1.002752752619022e-03	7.271472e+00
1.002752752619032e-03	7.271472e+00
1.002752752619052e-03	7.271472e+00
1.002752752619062e-03	7.271472e+00
1.002752752619072e-03	7.271472e+00
1.002752752619092e-03	7.271472e+00
1.002752752619132e-03	7.271472e+00
1.002752752619142e-03	7.271472e+00
1.002752752619152e-03	7.271472e+00
1.002752752619172e-03	7.271472e+00
1.002752752619212e-03	7.271472e+00
1.002752752619292e-03	7.271472e+00
1.002752752619311e-03	7.271472e+00
1.002752752619321e-03	7.271472e+00
1.002752752619331e-03	7.271472e+00
1.002752752619341e-03	7.271472e+00
1.002752752619361e-03	7.271472e+00
1.002752752619401e-03	7.271472e+00
1.002752752619411e-03	7.271472e+00
1.002752752619421e-03	7.271472e+00
1.002752752619431e-03	7.271472e+00
1.002752752619451e-03	7.271472e+00
1.002752752619461e-03	7.271472e+00
1.002752752619481e-03	7.271472e+00
1.002752752619491e-03	7.271472e+00
1.002752752619501e-03	7.271472e+00
1.002752752619511e-03	7.271472e+00
1.002752752619521e-03	7.271472e+00
1.002752752619541e-03	7.271472e+00
1.002752752619581e-03	7.271472e+00
1.002752752619661e-03	7.271472e+00
1.002752752619821e-03	7.271472e+00
1.002752752620141e-03	7.271472e+00
1.002752752620221e-03	7.271472e+00
1.002752752620381e-03	7.271472e+00
1.002752752620701e-03	7.271472e+00
1.002752752620711e-03	7.271472e+00
1.002752752620721e-03	7.271472e+00
1.002752752620731e-03	7.271472e+00
1.002752752620751e-03	7.271472e+00
1.002752752620791e-03	7.271472e+00
1.002752752620801e-03	7.271472e+00
1.002752752620821e-03	7.271472e+00
1.002752752620831e-03	7.271472e+00
1.002752752620841e-03	7.271472e+00
1.002752752620861e-03	7.271472e+00
1.002752752620900e-03	7.271472e+00
1.002752752620980e-03	7.271472e+00
1.002752752621000e-03	7.271472e+00
1.002752752621010e-03	7.271472e+00
1.002752752621020e-03	7.271472e+00
1.002752752621040e-03	7.271472e+00
1.002752752621050e-03	7.271472e+00
1.002752752621070e-03	7.271472e+00
1.002752752621080e-03	7.271472e+00
1.002752752621100e-03	7.271472e+00
1.002752752621140e-03	7.271472e+00
1.002752752621150e-03	7.271472e+00
1.002752752621160e-03	7.271472e+00
1.002752752621180e-03	7.271472e+00
1.002752752621220e-03	7.271472e+00
1.002752752621230e-03	7.271472e+00
1.002752752621250e-03	7.271472e+00
1.002752752621290e-03	7.271472e+00
1.002752752621300e-03	7.271472e+00
1.002752752621320e-03	7.271472e+00
1.002752752621360e-03	7.271472e+00
1.002752752621440e-03	7.271472e+00
1.002752752621600e-03	7.271472e+00
1.002752752621610e-03	7.271472e+00
1.002752752621629e-03	7.271472e+00
1.002752752621669e-03	7.271472e+00
1.002752752621679e-03	7.271472e+00
1.002752752621689e-03	7.271472e+00
1.002752752621709e-03	7.271472e+00
1.002752752621719e-03	7.271472e+00
1.002752752621739e-03	7.271472e+00
1.002752752621779e-03	7.271472e+00
1.002752752621789e-03	7.271472e+00
1.002752752621799e-03	7.271472e+00
1.002752752621809e-03	7.271472e+00
1.002752752621829e-03	7.271472e+00
1.002752752621869e-03	7.271472e+00
1.002752752621949e-03	7.271472e+00
1.002752752621959e-03	7.271472e+00
1.002752752621979e-03	7.271472e+00
1.002752752621989e-03	7.271472e+00
1.002752752621999e-03	7.271472e+00
1.002752752622009e-03	7.271472e+00
1.002752752622019e-03	7.271472e+00
1.002752752622029e-03	7.271472e+00
1.002752752622039e-03	7.271472e+00
1.002752752622059e-03	7.271472e+00
1.002752752622069e-03	7.271472e+00
1.002752752622079e-03	7.271472e+00
1.002752752622099e-03	7.271472e+00
1.002752752622138e-03	7.271472e+00
1.002752752622148e-03	7.271472e+00
1.002752752622158e-03	7.271472e+00
1.002752752622168e-03	7.271472e+00
1.002752752622178e-03	7.271472e+00
1.002752752622198e-03	7.271472e+00
1.002752752622208e-03	7.271472e+00
1.002752752622228e-03	7.271472e+00
1.002752752622268e-03	7.271472e+00
1.002752752622348e-03	7.271472e+00
1.002752752622358e-03	7.271472e+00
1.002752752622378e-03	7.271472e+00
1.002752752622388e-03	7.271472e+00
1.002752752622398e-03	7.271472e+00
1.002752752622418e-03	7.271472e+00
1.002752752622428e-03	7.271472e+00
1.002752752622448e-03	7.271472e+00
1.002752752622488e-03	7.271472e+00
1.002752752622498e-03	7.271472e+00
1.002752752622508e-03	7.271472e+00
1.002752752622518e-03	7.271472e+00
1.002752752622528e-03	7.271472e+00
1.002752752622548e-03	7.271472e+00
1.002752752622558e-03	7.271472e+00
