time	I(R20)+I(R21)
8.500761782266729e-05	9.457252e-01
8.510761782266729e-05	9.423933e-01
8.520761782266729e-05	9.390454e-01
8.530761782266730e-05	9.356834e-01
8.540761782266730e-05	9.323171e-01
8.550761782266730e-05	9.289488e-01
8.560761782266730e-05	9.255881e-01
8.570761782266730e-05	9.222372e-01
8.580761782266731e-05	9.189060e-01
8.590761782266731e-05	9.155966e-01
8.600761782266731e-05	9.123188e-01
8.610761782266731e-05	9.090748e-01
8.620761782266732e-05	9.058745e-01
8.630761782266732e-05	9.027199e-01
8.640761782266732e-05	8.996209e-01
8.650761782266732e-05	8.965793e-01
8.660761782266733e-05	8.936050e-01
8.670761782266733e-05	8.906996e-01
8.680761782266733e-05	8.878727e-01
8.690761782266733e-05	8.851257e-01
8.700761782266734e-05	8.824679e-01
8.710761782266734e-05	8.799003e-01
8.720761782266734e-05	8.774316e-01
8.730761782266734e-05	8.750624e-01
8.740761782266735e-05	8.728009e-01
8.750761782266735e-05	8.706470e-01
8.760761782266735e-05	8.686083e-01
8.770761782266735e-05	8.666839e-01
8.780761782266736e-05	8.648805e-01
8.790761782266736e-05	8.631966e-01
8.800761782266736e-05	8.616380e-01
8.810761782266736e-05	8.602024e-01
8.820761782266737e-05	8.588949e-01
8.830761782266737e-05	8.577121e-01
8.840761782266737e-05	8.566583e-01
8.850761782266737e-05	8.557296e-01
8.860761782266738e-05	8.549291e-01
8.870761782266738e-05	8.542524e-01
8.880761782266738e-05	8.537021e-01
8.890761782266738e-05	8.532727e-01
8.900761782266739e-05	8.529665e-01
8.910761782266739e-05	8.527776e-01
8.920761782266739e-05	8.527074e-01
8.930761782266739e-05	8.527499e-01
8.940761782266739e-05	8.529061e-01
8.950761782266740e-05	8.531694e-01
8.960761782266740e-05	8.535408e-01
8.970761782266740e-05	8.540135e-01
